AACombo,Fitness
LQCA,0.0
LLMI,0.0
LQCD,0.0
LLMN,0.0
LLMM,0.0168185714286
LLML,0.00504192307692
LQCI,0.0
LLMA,3.1910075
LQCK,0.0
LLMG,0.0
LLMF,0.0
LLMD,0.0
AQYM,0.17282
VWLG,0.0070483333333299
GHLT,0.0
GHLW,0.0
GHLV,0.01543
GHLQ,0.0
GHLS,0.00822666666667
GHLR,0.0
GEDS,0.02113
GEDT,0.02716
GEDV,0.02716
GHLD,0.0
GHLG,0.00302666666667
GHLA,0.0
GHLM,0.009514
GHLK,0.0
VWLA,0.0
CWCM,0.0
EVCT,0.04224
EVCV,0.0
EVCW,0.0
EVCR,0.0
EVCS,0.03169
EVCL,0.0
EVCN,0.0
NNFY,0.0
EVCI,0.0697049999999999
EVCK,0.0
EVCD,0.0
EVCF,0.007925
EVCG,0.0
EVCA,0.04224
ECEF,0.0
ECEA,0.0
ECEI,0.0
ECEW,0.0
ECES,0.0
ECEY,0.0
AYHV,0.0
AYHW,0.0
AYHT,0.0
NNFQ,0.01152
AYHR,0.0
NNFV,0.0
AYHY,0.0
AYHF,0.0
AYHG,0.0
AYHD,0.0
NNFT,0.0
AYHN,0.0
AYHL,0.16898
AYHM,0.0
AYHK,0.0
HKQY,0.0
HKQT,0.0
HKQV,0.0
HKQR,0.0
HKQS,0.0
HKQL,0.00975666666667
HKQM,0.03456
HKQN,0.0
NNFI,0.00603
HKQI,0.0
HKQK,0.0
HKQD,0.0
HKQF,0.0
HKQG,0.0
HKQA,0.0
NNFD,0.0
VGNG,0.00845666666667
WAWW,0.0
WAWV,0.0
WAWQ,0.03802
WAWS,0.0
WAWR,0.0
WAWY,0.0
WAWD,0.0
WAWF,0.0
WAWA,0.0
WAWM,0.0
WAWL,0.016325
WAWN,0.0
WAWI,0.0
WAWK,0.0
MDTS,0.0211283333333
MDTR,0.0
MDTQ,0.0
MDTW,0.0
MDTV,0.0034025
MDTT,0.0105675
MDTY,0.0
MDTA,0.0059475
MDTG,0.0
MDTF,0.0
MDTD,0.0
MDTK,0.0
MDTI,0.0
MDTN,0.0
MDTM,0.021125
MDTL,0.0108316666667
YYNI,0.00864
ITAW,0.010485
VGNW,0.0
SHGY,10.2226766667
NYCA,0.0
SHGQ,0.0
SHGR,0.477660588235
SHGS,0.0305257142857
SHGT,0.0323683333333
SHGV,0.0139755555556
SHGW,0.00761
SHGI,0.0185183333333
SHGK,0.0
SHGL,0.0169523529412
SHGM,0.0388225
SHGN,0.0369916666667
SHGA,0.00690142857143
SHGD,0.025045
SHGF,0.66793
SHGG,0.0095129999999999
PGND,0.0
PGNG,0.0
PGNF,0.0
PGNA,0.0
PGNM,0.0
PGNL,0.0
PGNN,0.0
PGNI,0.0
PGNK,0.0
PGNT,0.0
PGNW,0.0
PGNV,0.0
PGNQ,0.0
PGNS,0.0
PGNR,0.0
PGNY,0.0
NVHR,0.0
NVHS,0.0
NVHV,0.0
NVHW,0.0
NVHY,0.0
NVHF,0.0
NVHG,0.0
NVHI,0.0
NVHK,0.0
NVHL,0.0
NVHM,0.0
NLCV,0.0086474999999999
QMQG,0.0
NLCT,0.0
NLCR,0.0
NYAD,0.0
NYAF,0.0
NYAG,0.0
QMQI,0.03456
NYAA,0.0
NLCY,0.0
NLCG,0.0
NLCF,0.00528666666667
NLCD,0.0
NYAY,0.0
NLCA,0.021125
QMQR,0.0
NYAT,0.0
NLCN,0.0
NLCM,0.0
NLCL,0.965603333333
NLCK,0.0
NYAQ,0.0
NLCI,0.0
HKMY,0.0
HHWW,0.0
FQTS,0.194406666667
FQTR,0.0
FQTQ,0.0
FQTW,0.0
FQTV,0.010855
FQTT,0.014715
FQTY,0.01222
FQTA,0.0
FQTG,0.0039675
FQTF,0.002575
FQTD,0.0
FQTK,0.028725
FQTI,0.0242
FQTN,0.00501
FQTM,0.010565
FQTL,1.48747666667
LKHK,0.0
LKHI,0.0
LKHN,0.0
LKHM,0.0
LKHL,0.00282555555556
LKHA,0.0
THTW,0.0
LKHG,0.0
LKHF,0.0
LKHD,0.0
THTL,5.00509363636
LKHY,0.0
THTI,6.665189999999999
THTK,0.011185
LKHS,0.0
LKHR,0.0
LKHQ,0.0
LKHW,0.0
LKHV,0.0
LKHT,0.0
ESAY,0.0035275
ESAS,0.00306785714286
ESAR,0.00476125
ESAQ,0.0
ESAW,0.0
ESAV,2.018655
ESAT,0.0
ESAK,0.0
ESAI,0.0115266666667
ESAN,0.0
ESAM,0.0105675
ESAL,0.00340428571429
ESAA,0.0
ESAG,0.00352833333333
ESAF,0.0090599999999999
ESAD,0.0105675
HKMQ,0.0
YKYL,0.523843333333
WGDF,0.0
WGDG,0.0
WGDD,0.0
YKYG,0.0
WGDK,0.0
YKYA,0.0
YRQV,0.0
WGDR,0.0
WGDQ,0.0
QFTW,0.0
KAPG,0.0
YIQF,0.3802
YIQK,0.02925
YKYT,0.008645
HKMV,0.0
YKYS,0.0
YKYR,0.0
YKYQ,0.0
TNFF,0.057695
MFGI,0.0
KISD,0.0
MIAF,13.9758
MFGL,0.00130166666667
MFGN,0.0
MFGA,0.0
HKMI,0.01521
MFGD,0.0
TTQK,0.07799
MFGF,0.04394
WYAY,0.0
MFGY,0.00501
WYAS,0.0
WYAR,0.0
WYAQ,0.0
WYAW,0.0
WYAV,0.0
WYAK,0.0
WYAI,0.0
WYAM,0.0
WYAL,0.0
WYAA,0.0
WYAG,0.0
WYAF,0.0
HKMK,0.0
WYAD,0.009055
FMTY,0.0
FMTW,0.0
FMTV,0.003175
FMTT,0.0
FMTS,0.009518
FMTR,0.00639
FMTQ,0.0
FMTN,0.0
FMTM,0.0
FMTL,0.00439333333333
FMTK,0.0
FMTI,0.00761
FMTG,0.0
FMTF,0.00334
FMTD,0.0
FMTA,0.0067975
TEQI,15.03269
TEQN,34.815845
TEQL,5.47607
TEQM,17.77455
TEQA,13.65279
TEQF,7.264135
TEQG,5.858086666669999
TEQD,0.0
TEQY,12.48639
YDTL,0.00730166666667
TEQR,4.9611775
TEQS,7.705989999999999
TEQV,11.0385966667
TEQW,0.0
TEQT,23.0965033333
HKMN,0.0
WQRL,0.0
TNFN,0.011085
WQRM,0.0
IWDD,0.0
IWIT,0.0
KNSY,0.0
KNSV,0.00793
KNSW,0.0
KNST,0.0
KNSR,0.0
IWDF,0.0
KNSQ,0.0
KNSN,0.017285
KNSL,0.02003
KNSM,0.02716
KNSK,0.0
KNSI,0.0
KNSF,0.0
KNSG,0.0
KNSD,0.0
FSNF,0.01788
KCQA,0.0
KCQD,0.0
KCQG,0.0
KCQF,0.0
KCQI,0.0
KCQL,0.0
KCQS,0.0
KCQR,0.0
KCQT,0.0
KCQV,0.0
KCQY,0.0
YVQV,0.0
FSNI,0.0319766666667
PTAA,0.0
PTAG,0.0
PTAF,0.00548428571429
PTAD,0.0
PTAK,0.0
PTAI,0.0
PTAN,0.0
PTAM,0.018225
PTAL,0.0
PTAS,0.0
PTAR,0.0
PTAQ,0.0
PTAW,0.0
PTAT,0.0
PTAY,0.0
IWDK,0.0
FSNS,0.0119822222222
NCEW,0.0
NCER,0.0
IWDV,0.0
NCEQ,0.0
IWDW,0.0
WQRI,0.0
NCEF,0.0
FSNV,0.0213633333333
IWDS,0.0
SESQ,13.92298
PAGY,0.00453428571429
SESS,13.9255116667
SESR,4.29786
WPLL,0.00288647058824
SEST,18.399179375
SESV,16.903530625
PAGR,0.0
PAGS,0.0
PAGT,0.0
PAGV,0.0
PAGW,0.0
SESA,8.46458
PAGI,0.0
PAGK,0.0
SESD,9.24404142857
PAGN,0.0
SESI,12.6560455556
PAGD,0.0
PAGF,0.0
PAGG,0.0
NGFF,0.003965
DNQG,0.043875
DNQI,22.85978
NGFN,0.0
NGFM,0.005145
NGFL,0.0
DNQM,0.0
DNQL,1.13835333333
NGFI,0.0
NGFS,0.0
NGFQ,0.0
NGFY,0.0
LVDR,0.00264916666667
LVDS,0.0
LVDV,0.0
LVDW,0.0
LVDY,0.0
LVDA,0.0
LVDF,0.0
LVDG,0.02716
LVDD,0.0
LVDK,0.0
LVDI,0.0
LVDN,0.0
LVDL,0.0
LVDM,0.0
ISAN,0.0137466666667
ISAM,0.753285
ISAL,0.115713888889
ISAK,0.0
ISAI,0.0341116666667
ISAG,0.00889666666667
ISAF,0.008805
ISAD,0.0
ISAA,0.00306
ISAY,0.008115
ISAW,0.00363
ISAV,0.485796666667
ISAT,0.008481
ISAS,0.0284383333333
ISAR,0.000999375
ISAQ,0.003685
EFLA,0.0
EFLD,0.0
EFLG,0.002445
EFLF,0.00235333333333
EFLI,0.0
EFLK,0.0
EFLM,0.0
EFLL,0.00406666666667
EFLN,0.0
EFLQ,0.0
EFLS,0.0
EFLR,0.0
EFLT,0.0
EFLW,0.0
EFLV,0.0
EFLY,0.0
WQRA,0.0
LADD,0.0
LADG,0.0
LADF,0.0
LADA,0.0
LADM,0.0
LADL,0.00262294117647
LADN,0.0
LADI,0.0
LADK,0.0
LADT,0.0
LADW,0.0
LADV,0.0
LADQ,0.0
LADS,1.24701461538
LADR,0.0
LADY,0.01585
FDNY,0.0
WRQM,0.0
PIGT,0.0
YFMY,0.0
YFMR,0.00239666666667
YFMS,0.01174
YFMQ,0.00975
YFMV,0.0
YFMW,0.01086
YFMT,0.0
YFMK,0.0
WQRV,0.0
YFMI,0.0
YFMN,0.0
YFML,0.0434566666666999
YFMM,0.0
YFMA,0.035565
YFMF,0.0
YFMG,0.146135
YFMD,0.00827
HERI,0.0
HERN,0.0
HERA,0.0
HERG,0.0
HERF,0.0
HERD,0.0
WQRW,0.0
HERY,0.0
HERQ,0.0
HERW,0.0
HERT,0.0
WQRT,0.0
YDTR,0.0
LMID,0.0
KGGY,0.0
KGGR,0.0
MGSY,0.137965
MGST,1.23011428571
MGSW,0.024694
MGSV,15.6414666667
MGSQ,4.640638
MGSS,0.305785714286
MGSR,0.00860714285714
MGSM,8.173125
MGSL,9.46736833333
MGSN,1.027912
MGSI,5.33189666667
MGSK,0.031684
MGSD,0.0
MGSG,1.13674888889
MGSF,0.086685
MGSA,0.1616125
WQDF,0.0
WWMS,0.0
WWMR,0.0
WWMK,0.0
SFIY,0.0
WQRQ,0.0
KGGM,0.0
SFIQ,0.140773333333
SFIR,0.0741666666666999
KGGL,0.0
SFIT,0.00975666666667
SFIV,0.0210633333333
SFIW,0.0
SFIK,0.0
SFIL,0.0141888888889
SFIM,0.02413
SFIN,0.00184333333333
SFIA,0.0369416666667
SFID,0.00189666666667
SFIF,0.01003
SFIG,4.63805333333
KGGG,0.04224
KGGF,0.0195033333333
ATWM,0.019015
WLLA,0.0
WLLD,0.0
WLLG,0.00278705882353
WLLF,0.00572666666667
WLLI,0.0066711111111099
WLLK,0.74004875
WLLM,0.0187377777778
WLLL,0.088887037037
WLLN,0.01057
WLLQ,0.0
WLLS,0.0053678947368399
WLLR,0.000481153846154
WLLT,0.0
WLLW,0.0
WLLV,0.00773176470588
WLLY,0.0
QHPG,0.0
QHPF,0.0
FCNW,0.0
NINW,0.0
FCNT,0.03169
NINY,0.03456
QHPN,0.0
FCNY,0.04753
QHPL,0.0036625
QHPK,0.0
QHPI,0.01811
QHPV,0.0
FCNA,0.0
QHPT,0.0
QHPS,0.0
FCNF,0.0
QHPQ,0.0
FCNK,0.0
FCNI,0.03456
FCNN,0.0
QHPY,0.0
FCNL,0.0374466666667
YKPQ,0.0
IPGV,0.0
IPGW,0.0
IPGT,0.0
ICEG,0.0
IPGS,0.0
IPGQ,0.02113
SPRW,0.0
FRST,0.000348235294118
ICEI,0.03456
FRSQ,0.0
ICEM,0.03168
IPGY,0.0
FRSM,0.0
IPGG,0.00692
FRSI,0.0626855555556
FRSK,0.0
FRSD,0.0
FRSG,0.000763888888889
FRSF,0.0007866666666669
FRSA,0.0
IPGK,0.0
IPGI,0.0
DAMY,0.0
DAMR,0.0
DAMS,0.0
DAMQ,0.0
DAMV,0.0
DAMW,0.0
DAMT,0.0
DAMK,0.0
DAMI,0.0
DAMN,0.0
DAML,0.0
DAMM,0.03802
DAMA,0.0
DAMF,0.0
DAMG,0.0
DAMD,0.0
IYDA,0.0
IYDF,0.00613
IYDG,0.0
IYDD,0.0
IYDK,0.0
IYDI,0.0
IYDN,0.0
IYDL,0.0
IYDM,0.0
IYDS,0.0
IYDQ,0.0
IYDV,0.0
IYDW,0.0
IYDT,0.0
IYDY,0.0
RTAR,0.00453571428571
GRFY,0.0
GRFT,0.0652963636364
GRFW,0.0
GRFV,0.0
GRFQ,0.0
GRFS,0.0
GRFR,0.0
GRFM,0.023406
GRFL,0.0
GRFN,0.0
GRFI,0.0
GRFK,0.0
GRFD,0.0
GRFG,0.0
GRFF,0.0146316666667
GRFA,0.0
ELID,0.0
ELIF,0.0
ELIG,0.0
ELIL,0.0
ELIM,0.0
ELIN,0.0
ELII,0.0
ELIK,0.0
ELIV,0.0
ELIW,0.0
ELIR,0.69705
ELIS,0.0
ELIY,0.0
LYRK,0.0
LYRI,0.0
LYRN,0.00352888888889
LYRM,0.3287275
LYRL,0.128504230769
LYRA,0.0
LYRG,0.0
LYRF,0.00101444444444
LYRD,0.0
LYRY,0.0
LYRS,0.00195923076923
LYRR,0.186002307692
LYRQ,0.0
LYRW,0.0
LYRV,0.0
LYRT,0.0
WYRQ,0.0
FCLD,0.0419433333333
MPCV,0.0
WHWT,0.0
MPCY,0.0
MPCF,0.01615
YLFY,0.00276333333333
MPCG,0.0
YLFT,0.0
YLFW,0.0
YLFV,0.0006
YLFQ,0.0
MPCD,0.0
YLFS,0.0
YLFR,0.0543233333333
YLFM,0.00329333333333
YLFL,0.0195033333333
YLFN,0.0
YLFI,0.0
YLFK,0.00264666666667
YLFD,0.00249
YLFG,0.003495
YLFA,0.0
HRYQ,0.0
HRYS,0.0
HRYR,0.00939666666667
HRYT,0.0
HRYW,0.0
HRYV,0.0
HRYY,0.0
YVIW,0.0
YVIT,0.05431
MPCA,0.019015
YVIR,0.0
YVIS,0.0140866666667
HRYA,0.0
MPCN,0.0
YVIM,0.0
HRYD,0.0
HRYG,0.0
HRYF,0.0
HRYI,0.0
HRYK,0.0
HRYM,0.0
MPCL,0.0
HRYN,0.0
AVWR,0.0253525
AVWL,0.0364844444444
AVWM,0.05092
AVWN,0.0
AVWI,0.0235875
AVWD,0.0
AVWF,0.0166
RDKS,0.0
RDKR,0.0
RFRA,0.0
RDKV,0.0
RDKT,0.0
RDKY,0.0
RDKA,0.0
RDKG,0.0
RDKF,0.0
RDKD,0.0
RDKK,0.0
RDKI,0.0
RDKN,0.0
RDKM,0.0
RDKL,0.0
RSYF,0.0
RSYG,0.00418692307692
RSYD,0.0
RSYA,0.204734166667
RSYN,0.0
RSYL,0.00277615384615
RSYM,0.0
RSYK,0.0
RSYI,0.00502111111111
RSYV,0.00297466666667
RSYW,0.0
RSYT,0.00143857142857
RSYR,0.0
RSYS,0.000618
RSYQ,0.0
RSYY,0.00112111111111
PEMR,0.0
INDT,0.0
INDW,0.0
INDV,0.0
INDQ,0.0
QGMR,0.0
TQKA,0.06337
TQKD,0.02535
TQKF,0.0
TKVL,8.90203454545
TQKI,0.0
INDR,0.0
TQKL,0.01087
TQKM,0.0
TQKN,0.03168
TQKR,0.0
TQKS,0.0
TQKT,0.03169
TQKV,0.00845666666667
TQKW,0.0
PEMY,0.0
KFFY,0.0
KFFW,0.0
KFFV,0.0
KFFQ,0.0
KFFS,0.0
KFFR,0.0
KFFM,0.0
KFFL,0.0
KFFN,0.0
KFFI,0.0
KFFK,0.0
KFFD,0.0
KFFG,0.0084549999999999
KFFF,0.0
KFFA,0.0
HWTN,0.0
HWTM,0.0
HWTL,0.00732
HWTK,0.0
HWTI,0.0
HWTG,0.0
HWTF,0.276515
HWTD,0.0
HWTA,0.0
HWTY,0.0
HWTW,0.0
HWTV,0.0
HWTT,0.0
HWTS,0.00276333333333
HWTR,0.0
HWTQ,0.0
WFIF,0.0
WFIG,0.0
CMSI,0.3802
WFIW,0.0
CMSL,0.20473
WFIR,0.0
PEMI,0.0
PEMN,0.0
KAYR,0.0
PEML,0.0
DYDL,0.0
FYGV,0.0
FYGW,0.0
FYGT,0.0
FYGR,0.00488333333333
FYGS,0.0
FYGQ,0.427735
GMTM,0.10909
FYGF,0.00499
FYGG,0.0
FYGD,0.0
FYGA,0.0
FYGN,0.0
FYGL,0.00176833333333
FYGM,0.0
FYGK,0.0
PRID,0.0
ACLA,11.58602
ACLD,0.157963333333
ACLF,4.53713666667
ACLG,8.84341833333
ACLI,5.05957166667
CIFS,0.0090599999999999
ACLK,13.739256
ACLL,13.3032525
ACLM,4.075426
ACLN,13.5639175
ACLQ,11.57749
ACLR,8.17850818182
ACLS,6.091148125
ACLT,11.7031766667
ACLV,16.03525125
ACLW,4.6912275
ACLY,15.194105
GGPV,0.0792183333333
GGPW,0.0
GGPT,0.0
GGPR,0.009514
GGPS,0.00363
GGPQ,0.0
DKFT,0.0
DKFW,0.0
DKFV,0.0
DKFQ,0.0
DKFS,0.0
GGPY,0.0
GGPF,0.0
GGPG,0.0
GGPD,0.027165
VHNG,0.0
GGPA,0.0
GGPN,0.0
DKFD,0.0
DKFG,0.0
DKFF,0.0
DKFA,0.0
GGPI,0.02501
YMAW,0.03169
DQIY,0.0
DQIV,0.0
DQIW,0.0
DQIT,0.0
DQIR,0.0
DQIS,0.0207466666667
DQIQ,0.0
DQIN,0.0
DQIL,0.0127366666667
DQIM,0.02112
DQIK,0.0
DQIF,0.0
DQIG,0.019015
DQID,0.0
NQPG,0.0
NQPD,0.0
NQPA,0.0
NQPN,0.0
NQPM,0.0
NQPL,0.003735
NQPK,0.0
NQPI,0.0
NQPW,0.0
NQPV,0.0
NQPT,0.0
NQPS,0.0
NQPR,0.0
NQPY,0.0
VAPN,0.0
VAPM,0.006714
LMRT,0.0
VAPK,0.00501
VAPI,0.0115766666667
VAPG,0.00529
VAPF,0.00170625
VAPD,0.0
VAPA,0.0
VAPY,0.0
VAPW,0.0
VAPV,0.001161
VAPS,0.00112105263158
VAPR,0.0
VAPQ,0.0058579999999999
LMRN,0.0
WHLD,0.0
RGTN,0.0
LNYQ,0.00704666666667
LNYS,0.0
LNYR,0.0
LNYT,0.0
LNYW,0.0
LNYV,0.00254333333333
LNYY,0.736653333333
LNYA,0.00305
LNYD,0.0
LNYG,0.00212
LNYF,0.0
LNYI,0.00507666666667
LNYK,0.0
LNYM,0.0
LNYL,0.00119888888889
LNYN,0.0
MMHF,0.0
CYFR,0.0
MMHG,0.0
MMHD,0.0
QIRQ,0.09505
QIRR,0.0
QIRS,0.0
QIRT,0.0
QIRV,0.0
QIRW,0.0
TAQQ,32.8237966667
QIRA,0.0
QIRD,0.0
QIRF,0.0
QIRG,0.0
QIRI,0.0
QIRK,0.0
QIRL,0.00616777777778
QIRM,0.0
QIRN,0.0
INMR,0.00507666666667
TLIM,0.04996
TLIL,0.0347277777778
TLIK,0.0
TLII,0.0233766666667
TLIG,0.0390291666667
TLIF,0.00893
TLID,0.00264833333333
TLIA,0.0171481818182
HLYF,0.0
TLIY,0.0176216666667
TLIW,0.0
INMV,24.16328
TLIT,0.0132066666667
TLIS,0.0248241176471
TLIR,0.0
TLIQ,0.0413383333333
INMW,0.03168
MMHV,0.02377
INMT,8.20608
MMHW,0.0
KLPF,0.0
WHLL,0.0072411111111099
PEVT,0.0
MMHQ,0.0
KLPL,0.0
HLYR,0.0
KISV,0.00544
KLPQ,0.0
DTCA,0.01463
PEVM,0.0
ITRQ,0.0
INMA,0.03169
SCGV,4.53674454545
PEVK,0.0
MMHY,0.0
INMG,0.12176
YMQM,0.12673
ITRR,0.0
WHLI,0.00453333333333
ITRT,0.00176916666667
KAPL,0.0
PEVF,0.006345
ITRV,0.0
INMI,4.24561
YMQK,0.0
SCGM,9.651886
INML,8.36356666667
SCGK,0.0247925
INMM,7.98429
YMQG,0.011185
YMQF,0.0
WHLK,0.0
ITRN,0.01153
ITRA,0.0
IPIY,0.0
ITRG,0.172829166667
YMQY,0.0
HNKY,0.0
HNKW,0.0
HNKV,0.0
HNKT,0.0
HNKS,0.0
HNKR,0.0
HNKQ,0.0
HNKN,0.0
HNKM,0.0
HNKL,0.0
HNKK,0.0
HNKI,0.0
HNKG,0.0
HNKF,0.0
HNKD,0.0
HNKA,0.0
DPKR,0.0
YMQS,0.0507
YMQR,0.0
RKGV,0.0
IPEI,0.0
RKGY,0.0
RKGA,0.0
RKGL,0.0
RKGI,0.0
IPIV,0.0
NTTN,0.0
NTTL,0.0149028571429
NTTM,0.0330166666667
NTTK,0.0
NTTI,0.0
NTTF,0.0087175
NTTG,0.0
NTTD,0.0
NTTA,0.0
NTTY,1.05613
NTTV,0.01585
NTTW,0.0055975
NTTT,0.0
NTTR,0.0
NTTS,0.0
NTTQ,0.0
IKRA,0.00576833333333
IKRF,0.0
IKRG,0.0
IKRD,0.0
IKRK,0.0
IKRI,0.0
IKRN,0.0
IKRL,0.00115111111111
IKRM,0.0
IKRR,0.00453428571429
IKRS,0.162696666667
IKRQ,0.0
IKRV,0.0
IKRW,0.863386666667
IKRT,0.0
WHLS,0.0
IKRY,0.0
FIKK,0.0
FIKI,0.0
FIKL,0.0
FIKM,0.0
FIKA,0.0
FIKF,0.0
FIKG,0.0
FIKD,0.0
FIKY,0.0
FIKR,0.0
FIKS,0.0
FIKQ,0.0
FIKV,0.0
FIKW,0.0
FIKT,0.0
IPIR,0.0
IPIS,0.0
IAFQ,0.016505
HCAW,0.0
KGQI,0.0
SAPL,1.30089764706
SAPM,2.49517555556
SAPN,0.015331
SAPI,10.2302675
SAPK,0.00564111111111
SAPD,0.0
SAPF,0.00985
SAPG,0.0222647368421
SAPA,0.00182842105263
HVCW,0.0
SAPY,0.00189416666667
SAPT,0.206116315789
SAPV,5.29477571429
SAPW,0.0
SAPQ,0.0494288888889
SAPR,0.00416068965517
SAPS,0.0075384375
KGQF,0.0
HVCR,0.0
HCAG,0.0
KGQY,0.0
VLFA,0.0
DPKD,0.019015
VLFD,0.0
VLFF,0.0
VLFG,0.0
VLFI,0.00058
VLFL,0.0112661111111
VLFM,0.00101333333333
VLFN,0.0
HCAL,0.236576666667
VLFR,0.000315555555556
VLFS,0.000565555555556
VLFT,0.0
VLFV,0.0
HCAM,0.0
VLFY,0.0
HVCD,0.0
QTKV,0.0
QTKT,0.0
QTKR,0.0
QTKS,0.0
QTKL,0.0
QTKI,0.0
QTKF,0.0
QTKG,0.0
IPIG,0.0
YKGQ,0.0
KPCV,0.0
KPCW,0.0
KPCQ,0.0
KPCS,0.0
KEEV,0.03169
WTSN,0.0
KEET,0.0
KEES,0.0
KPCY,0.0
KEEQ,0.0
KPCF,0.0
KEEL,0.0
KPCA,0.0
KEEG,0.0
KEEF,0.0
KPCN,0.0
KPCI,0.0
KPCK,0.0
GGQA,0.0
CHVM,0.0
CHVL,0.0
CHVF,0.0
HTKI,0.0
HTKK,0.0
HTKM,0.0
HTKL,0.0
HTKN,0.0
HTKA,0.0
HTKD,0.0
HTKG,0.0
HTKF,0.0
HTKY,0.0
HTKQ,0.0
HTKS,0.0
HTKR,0.0
HTKT,0.0
HTKW,0.0
HTKV,0.0
WQQA,0.0
SGWG,0.0295783333333
IHVI,0.0
AMFA,0.0467233333333
IHVK,0.0
AMFD,0.0
IHVL,0.0
AMFF,0.00692
AMFG,0.011185
AMFI,0.04294
AMFK,0.0
AMFL,0.0905266666667
IHVD,0.0
IHVG,0.0
IHVF,0.00187
AMFQ,0.0
AMFR,0.0090599999999999
AMFS,0.0237675
AMFT,0.02535
AMFV,0.0708925
AMFW,0.0
IHVQ,0.0
AMFY,0.05252
IHVS,0.0
IHVR,0.0
IHVT,0.0
IHVW,0.0
IHVV,0.0
DYLY,0.0
DYLT,0.0
DYLW,0.00746
DYLV,0.0
DYLQ,0.0
DYLS,0.0
DYLR,0.0
DYLM,0.0
DYLL,0.0
DYLN,0.0
DYLI,0.0
DYLK,0.0
DYLD,0.00528666666667
DYLG,0.00488333333333
DYLF,0.0
DYLA,0.0
GWNY,0.0
GWNT,0.0
GWNV,0.0
GIWM,0.02535
GIWL,0.0399524999999999
GIWN,0.07242
GIWI,0.103695
DHEY,0.0
DHEW,0.0
DHEV,0.0
GIWG,0.05431
DHET,0.0
DHES,0.0
DHER,0.0
DHEQ,0.0
DHEN,0.0
DHEM,0.0
KLIM,0.0
LGDM,0.0
DHEI,0.0
DHEG,0.0
DHEF,0.0
DHED,0.0
DHEA,0.0
KAGT,0.0
GWNL,0.0
GWNM,0.0
KLII,0.0
GWNN,0.0
KLIF,0.0
INGF,0.01741
GWNI,0.0
QDWS,0.0
QDWQ,0.0
QDWV,0.0
QDWT,0.0
GWNK,0.0
QDWA,0.0
QDWF,0.0
QDWG,0.04753
QDWD,0.06337
FVYS,0.00488333333333
ASVY,2.98062727273
QDWN,0.0
GWNF,0.0
QDWL,0.038025
QDWM,0.0
INVN,0.006135
INVL,0.0065099999999999
FVYR,0.0
KAGD,0.0
KAGG,0.0
KLIY,0.0
INVG,0.1532525
KLIW,0.0
KAGK,0.0
ASVM,12.13455375
SGWL,0.4338
KLIR,0.0
KLIS,0.0
NHNI,0.0
KLIQ,0.0
RVFT,0.0
FVYW,0.0
QRDS,0.006345
QRDR,0.0
QRDT,0.0
QRDV,0.0
QRDY,0.0
QRDA,0.0
QRDD,0.0
QRDG,0.0
QRDF,0.0
QRDI,0.0
QRDK,0.0
NEKY,0.0
QRDM,0.0
QRDL,0.0
QRDN,0.0
YWWM,0.0
YWWL,0.0
YWWN,0.0
YWWI,0.0
YWWK,0.0
YWWD,0.0
YWWG,0.0
YWWF,0.0
YWWA,0.0
YWWY,0.0
YWWT,0.0
YWWV,0.0
YWWS,0.0
YWWR,0.0
MECK,27.26608
MHAA,0.0
MECI,12.82776
MECN,12.58476
MECM,36.57565
MHAG,0.01189
MHAI,0.0
MECA,2.99637
MHAK,0.0
MHAL,0.00167666666667
MHAM,0.01311
MHAN,0.0
MHAQ,0.0
MECY,4.09451
MHAS,0.00484333333333
MHAT,0.013585
MHAV,4.720875
MHAW,0.0
MECS,11.1943
VQED,0.0
MECQ,0.23763
MECW,0.0712899999999999
MECV,18.197955
MECT,9.54844
VQEF,0.0
LPWN,0.0
NASW,0.0
CPDF,0.0
TTVN,7.7066775
TTVL,0.943335909091
WQQG,0.0
TTVK,0.0316466666667
TTVI,6.622789999999999
TTVG,3.36437888889
TTVD,0.021734
TTVA,3.931626
TTVV,2.55020538462
TTVW,0.0325683333333
TTVT,1.1212725
TTVR,0.00568823529412
TTVS,2.04310454545
TTVQ,5.73821142857
RLHV,0.0010425
RLHW,0.0
RLHT,0.0
RLHR,0.0
RLHS,0.000740769230769
RLHQ,0.0
GHTM,0.0
RLHY,0.0
RLHF,0.0
RLHG,0.0
RLHD,0.0
RLHA,0.090736
RLHN,0.0
RLHL,0.000496923076923
RLHM,0.0
RLHK,0.0
RLHI,0.0
PYWA,0.0
PYWD,0.0
PYWF,0.0
PYWG,0.0
PYWI,5.431495
PYWK,0.0
PYWL,0.0
PYWM,0.0
PYWN,0.0
PYWQ,0.0
PYWR,0.0
PYWS,0.00212
PYWT,0.0
PYWV,0.0
PYWW,0.0
PYWY,0.0
AKMY,0.1901
AKMS,3.8437625
AKMR,0.023855
AKMW,0.0
AKMV,6.85831
AKMT,52.11514
AKMI,12.75585
AKMN,0.31684
AKMM,30.35297
AKML,9.7193675
AKMA,0.09505
AKMG,18.558
AKMF,0.148915
AKMD,0.12673
RGQA,0.0
RGQF,0.0
RGQG,0.0
RGQD,0.0
RGQI,0.0
RGQL,0.0
RGQM,0.0
RGQR,0.0
RGQV,0.0
RGQW,0.0
RGQT,0.0
RGQY,0.0
FAVI,0.048605
FAVK,0.0
